timestamp,open,high,low,close,volume
2025-11-03 18:00:00,107636.07,107636.07,106845.84,106879.62,0.10791
2025-11-03 19:00:00,106845.84,107385.2,106537.29,107385.2,0.15678
2025-11-03 20:00:00,107062.18,107364.28,106352.7,106385.85,2.78481
2025-11-03 21:00:00,106695.49,107029.83,106208.61,107005.12,1.45142
2025-11-03 22:00:00,107005.96,107005.96,105847.53,106605.68,2.80033
2025-11-03 23:00:00,106604.2,106687.2,106000.06,106350.88,0.03143
2025-11-04 00:00:00,106352.22,106788.66,105866.1,106215.9,0.23468
2025-11-04 01:00:00,106276.48,107278.39,106276.48,107152.62,0.37724
2025-11-04 02:00:00,107149.31,107218.98,106482.62,106482.62,0.15527
2025-11-04 03:00:00,106482.62,107190.22,106298.6,107178.8,0.18439
2025-11-04 04:00:00,107254.42,107254.42,106714.62,106716.03,0.10082
2025-11-04 05:00:00,106716.09,106931.68,104274.17,104612.31,0.99555
2025-11-04 06:00:00,104244.54,105139.63,104244.54,104856.82,0.28372
2025-11-04 07:00:00,104848.51,104848.67,104319.63,104620.99,0.16746
2025-11-04 08:00:00,104611.61,104611.61,103800.01,104273.75,2.68459
2025-11-04 09:00:00,104268.79,104268.79,103672.15,103878.74,0.35063
2025-11-04 10:00:00,103958.24,104102.6,103649.88,103985.24,0.10544
2025-11-04 11:00:00,104089.2,104680.77,104087.78,104402.52,0.12049
2025-11-04 12:00:00,104669.61,104669.61,103858.94,103860.94,0.41553
2025-11-04 13:00:00,104077.12,104255.17,103624.18,103735.34,0.20331
2025-11-04 14:00:00,104186.1,104606.93,102989.7,104606.93,1.09605
2025-11-04 15:00:00,104606.77,104791.96,103256.4,103256.4,0.42858
2025-11-04 16:00:00,103527.18,103554.7,102238.03,102238.03,7.08019
2025-11-04 17:00:00,102226.99,102456.19,100884.76,101011.43,11.95556
2025-11-04 18:00:00,101419.57,101491.95,100000.02,101491.94,2.86518
2025-11-04 19:00:00,101104.39,101662.16,100426.87,100426.87,0.51382
2025-11-04 20:00:00,100427.9,101109.28,99572.69,101008.57,4.31153
2025-11-04 21:00:00,101008.34,101008.34,99000.03,100317.05,2.95652
2025-11-04 22:00:00,100317.01,101800.35,100316.96,101226.78,0.55968
2025-11-04 23:00:00,101374.11,101756.27,100991.23,101752.18,0.40943
2025-11-05 00:00:00,101380.85,101739.01,100411.84,100878.95,0.52282
2025-11-05 01:00:00,100874.62,100952.67,99000.0,100952.34,3.92821
2025-11-05 02:00:00,100952.69,101853.14,100800.05,101627.37,0.28111
2025-11-05 03:00:00,101757.04,102240.71,101481.91,102238.9,0.90016
2025-11-05 04:00:00,102238.64,102244.98,101591.67,101830.47,0.15574
2025-11-05 05:00:00,102147.8,102313.07,101635.12,101690.65,0.69316
2025-11-05 06:00:00,101900.12,102199.61,101626.43,102000.01,0.12606
2025-11-05 07:00:00,102100.0,102196.29,101532.81,102174.44,0.48095
2025-11-05 08:00:00,102092.62,102092.62,101245.68,101490.83,0.19141
2025-11-05 09:00:00,101845.5,102133.6,101609.74,101719.05,0.11969
2025-11-05 10:00:00,102114.01,102114.01,101372.84,101372.84,0.04367
2025-11-05 11:00:00,101331.47,102114.79,101323.76,102114.79,0.09656
2025-11-05 12:00:00,102114.35,102727.43,101794.47,102456.5,1.71232
2025-11-05 13:00:00,102720.53,103217.9,102256.02,102669.49,0.30876
2025-11-05 14:00:00,103187.63,103416.63,102245.66,103415.74,2.82087
2025-11-05 15:00:00,103120.66,103802.14,102826.52,103486.18,1.61127
2025-11-05 16:00:00,103802.05,103999.91,103088.5,103999.91,0.31714
2025-11-05 17:00:00,103711.44,103999.78,103364.53,103982.19,0.44402
2025-11-05 18:00:00,103981.33,104372.21,103629.14,104372.21,1.17493
2025-11-05 19:00:00,104407.94,104476.05,104013.53,104013.58,0.81121
2025-11-05 20:00:00,104060.37,104500.0,103698.63,103710.05,0.10277
2025-11-05 21:00:00,104096.08,104096.08,103540.01,103991.99,0.18149
2025-11-05 22:00:00,103990.16,103990.16,103262.82,103814.69,0.17365
2025-11-05 23:00:00,103814.64,104103.04,103649.37,104097.61,0.55479
2025-11-06 00:00:00,103816.47,104096.36,103370.04,103390.02,0.17666
2025-11-06 01:00:00,103687.0,103687.0,102732.44,103493.86,0.36596
2025-11-06 02:00:00,103493.85,103599.73,102783.51,103206.92,0.04365
2025-11-06 03:00:00,103209.86,103875.93,103209.86,103857.95,0.28405
2025-11-06 04:00:00,103831.03,104126.07,103587.83,103831.04,2.12933
2025-11-06 05:00:00,104120.31,104120.31,103103.57,103396.99,1.3319
2025-11-06 06:00:00,103386.18,103582.65,103000.24,103196.12,0.11881
2025-11-06 07:00:00,103528.77,103528.77,102981.97,103303.21,0.10007
2025-11-06 08:00:00,103297.45,103454.49,103053.64,103423.83,0.03575
2025-11-06 09:00:00,103419.84,103419.84,102868.66,102868.66,0.02646
2025-11-06 10:00:00,103157.1,103260.02,102692.93,103209.74,0.12401
2025-11-06 11:00:00,103209.23,103341.62,102737.65,103270.0,0.0246
2025-11-06 12:00:00,103324.76,103324.76,102419.21,102630.91,0.14689
2025-11-06 13:00:00,102646.32,103582.53,102646.08,103125.83,1.77428
2025-11-06 14:00:00,103577.81,103577.81,101983.55,101983.55,0.76523
2025-11-06 15:00:00,102422.53,102864.86,101578.78,102050.0,0.74891
2025-11-06 16:00:00,102050.0,102363.85,100380.68,100514.13,1.33726
2025-11-06 17:00:00,101061.53,101886.31,100762.75,101654.26,0.46651
2025-11-06 18:00:00,101939.12,102313.07,100918.98,101708.21,0.51585
2025-11-06 19:00:00,102014.6,102043.86,101281.93,101510.91,0.07021
2025-11-06 20:00:00,101672.28,101672.28,100699.59,101079.32,0.25757
2025-11-06 21:00:00,101077.93,101230.04,100511.85,101229.74,1.11328
2025-11-06 22:00:00,101228.28,101419.86,100992.15,101419.86,0.10377
2025-11-06 23:00:00,101484.78,101492.0,101071.69,101449.54,0.06065
2025-11-07 00:00:00,101444.75,101618.46,100727.55,101614.98,0.41369
2025-11-07 01:00:00,101350.21,101850.69,101000.0,101575.51,0.4053
2025-11-07 02:00:00,101575.45,101865.02,101311.45,101865.02,0.11265
2025-11-07 03:00:00,101886.15,102344.33,101886.15,101918.96,0.15293
2025-11-07 04:00:00,101885.43,102225.29,101525.18,102146.86,0.98447
2025-11-07 05:00:00,101767.46,102464.22,101767.46,102463.04,0.01217
2025-11-07 06:00:00,102463.22,102463.22,101865.47,101865.47,0.07072
2025-11-07 07:00:00,102139.09,102139.09,101626.6,102088.44,0.04978
2025-11-07 08:00:00,102082.24,102082.24,101506.76,101783.55,0.03259
2025-11-07 09:00:00,101506.73,101673.46,100815.01,100815.06,0.13914
2025-11-07 10:00:00,101133.57,101284.82,100641.85,100866.0,0.12782
2025-11-07 11:00:00,100614.43,100863.59,99809.76,100574.91,1.01334
2025-11-07 12:00:00,100570.63,100576.4,99301.26,99833.21,0.5111
2025-11-07 13:00:00,99832.47,100536.64,99431.89,100533.47,4.64732
2025-11-07 14:00:00,100532.82,100845.28,99616.0,100845.27,0.50285
2025-11-07 15:00:00,100845.07,101156.46,100274.1,101142.82,0.43996
2025-11-07 16:00:00,100831.84,101576.59,100592.28,101356.35,1.3982
2025-11-07 17:00:00,101316.79,102692.78,100930.11,102119.4,0.50642
2025-11-07 18:00:00,102479.23,102861.89,102139.99,102847.88,0.58886
2025-11-07 19:00:00,102846.03,103344.84,102497.28,103344.84,1.06034
2025-11-07 20:00:00,103115.99,103852.02,102915.68,103458.07,0.21773
2025-11-07 21:00:00,103851.89,103851.89,103278.63,103800.0,0.28777
2025-11-07 22:00:00,103853.14,104037.99,103599.23,103953.6,0.30207
2025-11-07 23:00:00,103612.36,103932.03,103415.39,103700.0,0.06177
2025-11-08 00:00:00,103364.1,103595.71,102618.04,103007.32,0.34604
2025-11-08 01:00:00,103006.35,103199.4,102828.39,103184.51,0.02068
2025-11-08 02:00:00,103180.52,103362.54,102728.9,102728.9,0.5568
2025-11-08 03:00:00,102994.95,103360.67,102618.06,102618.11,0.23302
2025-11-08 04:00:00,102963.4,102963.4,102435.69,102435.69,0.01762
2025-11-08 05:00:00,102830.98,102830.98,102315.54,102315.54,0.62182
2025-11-08 06:00:00,102283.39,102566.11,102137.56,102550.05,0.02561
2025-11-08 07:00:00,102549.07,102549.07,101939.8,102398.17,0.13641
2025-11-08 08:00:00,102095.34,102640.47,102095.34,102370.48,0.03786
2025-11-08 09:00:00,102630.46,102639.57,102232.83,102630.03,0.00779
2025-11-08 10:00:00,102265.74,102622.83,102265.74,102316.23,0.02363
2025-11-08 11:00:00,102327.04,102636.89,101757.24,102168.71,0.17433
2025-11-08 12:00:00,102166.03,102166.03,101760.16,102124.6,0.03826
2025-11-08 13:00:00,102123.66,102255.18,101850.0,101850.0,0.23486
2025-11-08 14:00:00,102159.43,102159.43,101512.3,101789.12,0.12139
2025-11-08 15:00:00,101789.61,102101.78,101515.51,101858.6,0.21846
2025-11-08 16:00:00,101857.72,101956.99,101690.67,101934.56,0.24316
2025-11-08 17:00:00,101933.46,102007.35,101580.2,101688.43,0.12449
2025-11-08 18:00:00,102000.37,102245.64,101726.24,102245.64,0.25007
2025-11-08 19:00:00,102244.81,102244.81,101548.12,102163.82,0.12376
2025-11-08 20:00:00,102160.52,102198.71,101822.78,102184.91,0.03445
2025-11-08 21:00:00,101897.26,102339.92,101897.26,102338.67,0.1443
2025-11-08 22:00:00,102337.62,102433.94,102066.25,102433.94,0.05016
2025-11-08 23:00:00,102432.15,102494.56,102158.43,102473.99,0.09897
2025-11-09 00:00:00,102472.89,102472.89,101663.05,102108.98,0.43041
2025-11-09 01:00:00,102108.28,102213.37,101650.67,102212.06,0.06911
2025-11-09 02:00:00,102209.92,102209.92,101630.55,101750.0,0.09369
2025-11-09 03:00:00,101626.43,101956.59,101419.94,101769.55,0.02585
2025-11-09 04:00:00,101501.07,102115.74,101501.07,101991.88,0.16815
2025-11-09 05:00:00,101984.71,102041.05,101598.77,102018.52,0.04492
2025-11-09 06:00:00,102011.49,102115.63,101753.28,101771.84,0.06415
2025-11-09 07:00:00,102070.72,102070.72,101750.0,101750.0,0.0053
2025-11-09 08:00:00,102010.36,102063.87,101795.94,102047.55,0.06911
2025-11-09 09:00:00,102045.71,102115.51,101564.21,101564.21,0.00907
2025-11-09 10:00:00,101562.77,101909.26,101526.28,101872.98,0.03541
2025-11-09 11:00:00,101994.44,102335.37,101883.97,102322.17,0.24984
2025-11-09 12:00:00,102340.54,102400.0,101935.31,101935.31,0.05413
2025-11-09 13:00:00,102379.06,102895.11,101951.68,102625.04,0.10659
2025-11-09 14:00:00,102955.92,104000.0,102942.48,102981.97,0.34499
2025-11-09 15:00:00,102895.41,104102.52,102895.41,103812.12,0.16909
2025-11-09 16:00:00,103681.16,103991.51,103350.13,103563.01,0.12539
2025-11-09 17:00:00,103876.07,103982.8,103357.53,103805.17,0.10637
2025-11-09 18:00:00,103790.39,104477.62,103503.66,104477.62,0.85843
2025-11-09 19:00:00,104499.17,104760.54,104103.15,104760.54,0.41307
2025-11-09 20:00:00,104760.54,105000.0,104476.06,104747.92,0.29011
2025-11-09 21:00:00,104744.05,104849.06,104319.8,104720.85,0.29681
2025-11-09 22:00:00,104715.99,104846.67,104126.44,104597.1,0.11411
2025-11-09 23:00:00,104843.01,105499.99,104500.12,104904.38,0.71947
2025-11-10 00:00:00,104900.18,106454.98,104371.8,106347.9,1.00139
2025-11-10 01:00:00,106454.21,106633.78,105756.94,105975.75,2.06971
2025-11-10 02:00:00,105920.04,105968.07,105545.12,105968.07,0.20767
2025-11-10 03:00:00,106197.29,106279.81,105856.26,106182.88,0.72518
2025-11-10 04:00:00,105901.77,106298.52,105809.87,106295.48,0.27039
2025-11-10 05:00:00,105892.96,106477.42,105892.96,106264.26,1.31339
2025-11-10 06:00:00,106257.6,106464.73,105978.84,106143.84,0.08334
2025-11-10 07:00:00,106145.69,106603.55,106145.68,106339.6,1.28341
2025-11-10 08:00:00,106599.52,106599.52,105866.98,106214.68,0.09853
2025-11-10 09:00:00,106101.5,106632.09,105884.46,106623.5,0.06514
2025-11-10 10:00:00,106541.43,106612.2,105959.39,105959.39,0.01326
2025-11-10 11:00:00,106324.37,106340.73,105986.63,106301.75,0.0466
2025-11-10 12:00:00,106336.41,106336.41,105881.3,105893.67,0.05381
2025-11-10 13:00:00,106091.63,106524.24,105992.72,106402.89,0.23865
2025-11-10 14:00:00,106594.39,106594.39,104750.01,104750.01,1.66572
2025-11-10 15:00:00,104705.99,105594.98,104606.94,104719.04,0.79901
2025-11-10 16:00:00,105101.63,105398.03,104776.82,105181.76,0.38591
2025-11-10 17:00:00,105296.25,105921.98,105220.01,105637.64,0.15484
2025-11-10 18:00:00,105959.48,106108.68,105544.0,105544.0,1.38753
2025-11-10 19:00:00,105848.44,105968.07,105452.74,105968.07,0.05573
2025-11-10 20:00:00,106024.85,106291.76,105708.42,105807.12,0.05718
2025-11-10 21:00:00,106212.89,106212.89,105311.0,105661.35,0.10916
2025-11-10 22:00:00,105661.27,106108.54,105354.11,106108.54,0.19732
2025-11-10 23:00:00,106108.51,106287.79,105761.32,106194.85,0.03597
2025-11-11 00:00:00,105934.44,106190.88,105596.29,105785.55,0.29514
2025-11-11 01:00:00,106188.71,107428.72,105893.6,106041.16,0.51922
2025-11-11 02:00:00,106450.63,107087.06,105664.64,106851.3,0.39079
2025-11-11 03:00:00,106846.84,107086.43,106395.6,106512.08,0.42521
2025-11-11 04:00:00,106636.92,106636.92,105756.94,105757.18,0.09915
2025-11-11 05:00:00,106091.83,106091.83,105220.89,105254.88,0.19904
2025-11-11 06:00:00,105548.38,105548.38,104915.93,105248.42,0.15372
2025-11-11 07:00:00,105453.65,105453.65,104811.33,105106.29,0.06738
2025-11-11 08:00:00,104760.69,105358.52,104760.69,104866.18,0.06525
2025-11-11 09:00:00,105197.41,105475.34,104895.53,105281.57,0.16912
2025-11-11 10:00:00,105248.28,105248.28,104906.21,105243.12,0.00446
2025-11-11 11:00:00,105231.23,105471.07,105056.97,105201.12,0.04253
2025-11-11 12:00:00,105462.36,105475.86,104408.44,104542.12,0.10622
2025-11-11 13:00:00,104728.58,104729.74,104267.48,104567.02,0.28379
2025-11-11 14:00:00,104269.27,104606.91,103853.14,104606.64,0.96884
2025-11-11 15:00:00,104606.23,104606.23,103250.0,103648.0,0.51598
2025-11-11 16:00:00,103460.39,103674.78,103235.9,103644.6,0.15931
2025-11-11 17:00:00,103637.38,103728.87,102926.52,103324.63,0.43767
2025-11-11 18:00:00,103357.04,103599.86,103124.44,103592.65,0.1865
2025-11-11 19:00:00,103288.57,103599.44,102984.03,103204.48,1.31752
2025-11-11 20:00:00,103416.69,103416.69,102728.47,103096.83,0.06974
2025-11-11 21:00:00,103096.83,103179.7,102551.05,102752.28,0.48935
2025-11-11 22:00:00,102977.78,103166.32,102500.04,103163.96,0.52481
2025-11-11 23:00:00,102978.4,103233.68,102882.01,103208.79,0.26324
2025-11-12 00:00:00,103204.83,103344.81,102892.57,103193.57,0.13608
2025-11-12 01:00:00,103192.41,103357.04,102864.74,103356.8,0.05713
2025-11-12 02:00:00,103356.57,103456.65,102984.07,103098.6,0.10943
2025-11-12 03:00:00,103316.83,103448.97,103251.43,103438.1,0.06122
2025-11-12 04:00:00,103434.49,103449.55,103053.04,103346.06,0.0326
2025-11-12 05:00:00,103345.92,103456.78,103228.97,103456.0,0.54426
2025-11-12 06:00:00,103455.05,103610.87,103429.52,103443.4,0.08313
2025-11-12 07:00:00,103583.56,103610.52,103225.0,103225.0,0.02017
2025-11-12 08:00:00,103390.25,104202.72,103118.99,103925.75,0.42649
2025-11-12 09:00:00,104218.6,104973.55,104181.03,104476.06,0.13103
2025-11-12 10:00:00,104748.92,104993.52,104484.7,104986.04,0.04557
2025-11-12 11:00:00,104985.83,105176.61,104769.08,105036.35,0.13443
2025-11-12 12:00:00,105075.42,105311.48,104850.71,105154.42,0.11699
2025-11-12 13:00:00,105141.43,105179.67,104629.51,105179.11,0.1438
2025-11-12 14:00:00,105175.36,105175.36,103697.46,103731.49,0.21774
2025-11-12 15:00:00,104237.24,104316.58,102000.0,102349.83,0.8064
2025-11-12 16:00:00,102348.06,102348.06,101397.63,101492.02,0.90126
2025-11-12 17:00:00,101492.02,102115.77,101391.4,101754.14,0.28243
2025-11-12 18:00:00,101894.21,102047.64,101420.01,101727.68,0.08949
2025-11-12 19:00:00,101722.04,101722.04,100850.0,101475.6,0.49776
2025-11-12 20:00:00,101468.53,101850.67,101119.15,101443.08,0.13644
2025-11-12 21:00:00,101789.75,101886.14,101613.64,101613.64,0.06111
2025-11-12 22:00:00,101886.13,102000.0,101517.54,102000.0,0.11944
2025-11-12 23:00:00,101886.37,102005.88,101540.0,101783.24,0.08389
2025-11-13 00:00:00,101680.01,102005.97,101500.08,101980.33,0.09439
2025-11-13 01:00:00,101979.97,102571.33,101770.8,101949.79,0.3579
2025-11-13 02:00:00,102195.81,102346.19,101967.64,102239.38,0.06484
2025-11-13 03:00:00,102229.53,102560.8,101010.95,102255.67,0.58452
2025-11-13 04:00:00,102155.25,102468.57,101757.22,102237.99,0.2923
2025-11-13 05:00:00,102236.89,103456.74,101936.46,103158.62,0.71751
2025-11-13 06:00:00,102984.05,103697.4,102885.72,103695.77,0.29279
2025-11-13 07:00:00,103694.57,104022.2,103322.7,103322.7,0.15817
2025-11-13 08:00:00,103570.46,103813.87,103331.66,103811.7,0.06169
2025-11-13 09:00:00,103794.3,103794.3,102571.53,102571.53,0.45377
2025-11-13 10:00:00,102927.8,103256.31,102883.65,103150.0,0.03316
2025-11-13 11:00:00,103126.34,103186.69,102870.79,103141.75,0.01566
2025-11-13 12:00:00,103140.9,103256.34,102894.02,103242.66,0.03908
2025-11-13 13:00:00,103241.91,103241.91,102133.65,102321.23,0.57345
2025-11-13 14:00:00,102572.18,103362.87,101782.47,103189.41,0.84867
2025-11-13 15:00:00,102746.4,102980.97,101262.26,101262.26,0.34219
2025-11-13 16:00:00,101507.12,101508.57,100623.94,100623.94,1.5617
2025-11-13 17:00:00,100623.94,100874.68,99750.0,99761.98,1.10007
2025-11-13 18:00:00,99750.0,100106.57,98250.0,98845.97,5.39011
2025-11-13 19:00:00,98845.74,99324.52,98300.04,98768.47,5.67323
2025-11-13 20:00:00,98929.33,99000.09,98066.09,98169.67,1.47253
2025-11-13 21:00:00,98130.96,98913.64,98130.78,98709.5,0.32055
2025-11-13 22:00:00,98913.62,99964.41,98714.28,99963.38,0.44512
2025-11-13 23:00:00,99962.22,100546.95,99495.65,99943.75,0.65129
2025-11-14 00:00:00,99943.16,99943.16,98785.04,99206.11,0.83479
2025-11-14 01:00:00,99198.44,99593.14,98758.69,99176.22,0.24973
2025-11-14 02:00:00,99573.73,99900.04,99377.52,99504.12,0.58228
2025-11-14 03:00:00,99775.45,99775.45,98859.28,99164.86,0.23067
2025-11-14 04:00:00,99164.68,99274.05,96841.85,97927.73,4.76904
2025-11-14 05:00:00,97927.39,98107.99,97168.11,97543.21,0.56632
2025-11-14 06:00:00,97695.64,97695.64,96064.55,97584.17,1.52668
2025-11-14 07:00:00,97584.16,97756.31,96781.92,97305.48,0.45135
2025-11-14 08:00:00,97249.81,97447.76,96782.09,97405.53,0.29651
2025-11-14 09:00:00,97447.89,97580.28,96739.82,97041.88,0.28675
2025-11-14 10:00:00,97038.48,97295.48,96699.44,96725.13,0.20491
2025-11-14 11:00:00,96982.2,96982.2,95848.52,96237.91,0.39172
2025-11-14 12:00:00,96095.38,96174.95,94746.25,95174.91,1.60926
2025-11-14 13:00:00,95610.37,95686.33,94647.07,95530.76,0.46439
2025-11-14 14:00:00,95069.55,96826.13,95058.94,96709.06,0.68796
2025-11-14 15:00:00,96731.41,97260.65,96000.01,96681.04,1.40225
2025-11-14 16:00:00,97048.36,97428.43,96213.39,97324.54,1.54163
2025-11-14 17:00:00,97310.18,97310.18,95690.85,96155.0,2.08455
2025-11-14 18:00:00,95977.26,96318.65,95058.94,95352.85,2.78447
2025-11-14 19:00:00,95351.99,95938.93,94904.21,95522.16,0.79648
2025-11-14 20:00:00,95837.81,95938.98,94149.7,94465.88,0.53281
2025-11-14 21:00:00,94235.26,95162.56,94235.26,95162.56,1.75464
2025-11-14 22:00:00,94976.68,95482.88,94799.9,95319.74,0.32381
2025-11-14 23:00:00,95319.74,95319.74,94106.25,94740.41,0.74282
2025-11-15 00:00:00,94395.35,95428.88,94395.35,94752.89,0.47042
2025-11-15 01:00:00,95316.16,95782.16,94745.61,95496.02,0.22603
2025-11-15 02:00:00,95496.6,96423.61,95409.87,96423.61,0.23528
2025-11-15 03:00:00,96439.37,96763.37,96140.64,96445.76,0.20125
2025-11-15 04:00:00,96445.54,96568.32,95939.04,96249.5,0.15679
2025-11-15 05:00:00,95961.89,96443.8,95941.25,96441.19,0.13911
2025-11-15 06:00:00,96440.09,96548.46,96136.03,96411.91,0.40252
2025-11-15 07:00:00,96324.26,96435.58,95983.34,96365.21,0.2059
2025-11-15 08:00:00,96082.16,96380.44,95673.09,95673.09,0.23794
2025-11-15 09:00:00,95975.59,96150.97,95712.39,96131.63,0.09158
2025-11-15 10:00:00,95973.4,96186.16,95688.06,96179.21,0.01007
2025-11-15 11:00:00,96164.17,96164.17,95673.09,95673.09,0.04387
2025-11-15 12:00:00,95636.58,95994.14,95544.68,95940.37,0.02206
2025-11-15 13:00:00,95935.48,96381.65,95672.91,96381.65,0.12445
2025-11-15 14:00:00,96381.65,96512.94,96065.44,96454.91,0.50966
2025-11-15 15:00:00,96449.73,96460.09,96039.65,96439.13,0.14915
2025-11-15 16:00:00,96437.16,96438.62,95698.32,96381.44,0.23934
2025-11-15 17:00:00,96379.83,96398.4,95859.87,96384.05,0.14755
2025-11-15 18:00:00,96382.15,96384.04,95901.65,95942.98,0.08658
2025-11-15 19:00:00,95944.69,96221.97,95944.69,96156.85,0.24439
2025-11-15 20:00:00,96156.3,96156.3,95227.4,95227.4,0.21719
2025-11-15 21:00:00,95413.29,95697.41,95200.0,95201.88,0.10664
2025-11-15 22:00:00,95499.18,95689.99,95214.35,95676.49,0.12066
2025-11-15 23:00:00,95676.46,95810.43,95399.42,95519.21,0.15462
2025-11-16 00:00:00,95530.85,95811.24,95209.18,95615.82,0.10805
2025-11-16 01:00:00,95609.37,95609.37,94969.48,95115.64,0.50455
2025-11-16 02:00:00,95492.92,95939.04,95099.99,95939.04,0.15684
2025-11-16 03:00:00,95983.28,95983.28,95641.46,95903.38,0.08581
2025-11-16 04:00:00,95860.15,95983.32,95703.27,95940.76,0.04237
2025-11-16 05:00:00,95939.88,96185.96,95602.77,95859.61,0.24712
2025-11-16 06:00:00,96094.96,96179.3,95807.74,96102.39,0.03075
2025-11-16 07:00:00,96045.88,96183.82,95807.69,96173.57,0.00688
2025-11-16 08:00:00,96186.21,96274.78,95815.95,95872.65,0.0701
2025-11-16 09:00:00,96265.4,96715.83,95920.75,96715.83,0.11267
2025-11-16 10:00:00,96387.08,96715.81,96324.3,96694.66,0.00194
2025-11-16 11:00:00,96690.11,96690.11,95630.64,95630.64,0.13576
2025-11-16 12:00:00,95799.98,96022.73,95509.83,96022.73,0.02213
2025-11-16 13:00:00,95995.49,95995.49,95159.75,95485.31,1.53178
2025-11-16 14:00:00,95577.02,95777.8,95220.66,95444.61,0.006
2025-11-16 15:00:00,95667.1,95667.1,94499.44,94773.08,0.89778
2025-11-16 16:00:00,94773.25,94949.99,94112.08,94582.93,1.53195
2025-11-16 17:00:00,94473.67,94637.5,93890.69,94191.41,0.40257
2025-11-16 18:00:00,94474.95,95529.47,93854.38,94000.0,0.39863
2025-11-16 19:00:00,94247.62,94589.7,94121.02,94288.16,0.19919
2025-11-16 20:00:00,94276.89,94796.65,94143.75,94143.75,0.06621
2025-11-16 21:00:00,94290.43,94379.66,93421.22,93715.91,0.99237
2025-11-16 22:00:00,93713.19,94491.85,93122.38,94244.85,0.50503
2025-11-16 23:00:00,94177.9,94491.98,93000.01,94299.99,0.75941
2025-11-17 00:00:00,94290.56,95354.23,93831.63,95354.23,0.74107
2025-11-17 01:00:00,95366.79,95509.74,94798.08,95004.57,0.20773
2025-11-17 02:00:00,94960.15,95366.73,94824.58,94831.18,0.08745
2025-11-17 03:00:00,94980.01,95530.43,94837.47,95217.82,0.18658
2025-11-17 04:00:00,95526.44,95530.71,94940.17,95221.66,0.15165
2025-11-17 05:00:00,95251.23,95318.72,94878.61,95050.85,0.12089
2025-11-17 06:00:00,95289.49,95298.84,94878.4,95298.84,0.12133
2025-11-17 07:00:00,95298.22,95848.36,95162.86,95847.13,0.15757
2025-11-17 08:00:00,95839.01,95948.9,95590.93,95642.98,0.11741
2025-11-17 09:00:00,95369.43,95917.52,95276.95,95840.15,0.13928
2025-11-17 10:00:00,95828.68,95933.71,95501.55,95835.76,0.00464
2025-11-17 11:00:00,95595.17,95885.84,95341.67,95341.67,0.10567
2025-11-17 12:00:00,95680.56,95680.56,95276.86,95276.86,0.09331
2025-11-17 13:00:00,95494.35,95494.35,93582.41,93888.0,0.3495
2025-11-17 14:00:00,93887.99,95948.96,93793.47,94857.29,1.71933
2025-11-17 15:00:00,94856.95,94999.97,93890.69,94181.03,2.29084
2025-11-17 16:00:00,94000.0,94373.92,93061.8,94373.89,0.46739
2025-11-17 17:00:00,94373.81,94373.81,92699.0,92700.0,3.38688
2025-11-17 18:00:00,92998.18,93231.74,92413.45,92821.85,1.71152
2025-11-17 19:00:00,92819.81,92819.81,91647.35,91933.46,2.88343
2025-11-17 20:00:00,91933.41,92208.1,91325.11,92000.0,1.64894
2025-11-17 21:00:00,92208.11,92240.79,91592.96,92077.57,0.46953
2025-11-17 22:00:00,91751.95,92449.23,91751.95,92442.07,3.39504
2025-11-17 23:00:00,92200.21,92436.93,91799.0,92271.38,0.60375
2025-11-18 00:00:00,92015.16,92345.5,91267.71,92142.49,0.35865
2025-11-18 01:00:00,92142.52,92241.64,91658.09,91886.26,0.28036
2025-11-18 02:00:00,91884.7,91884.7,90736.38,91096.89,3.7589
2025-11-18 03:00:00,90736.75,90910.49,89489.6,90876.36,11.16131
2025-11-18 04:00:00,90597.97,90874.44,89365.82,90129.91,1.25291
2025-11-18 05:00:00,90129.47,90419.25,89652.78,90307.51,0.22728
2025-11-18 06:00:00,90045.18,90259.46,89367.06,89809.89,0.41217
2025-11-18 07:00:00,89802.64,90530.5,89485.26,90528.03,0.83093
2025-11-18 08:00:00,90525.35,91413.69,90479.23,91403.96,0.21752
2025-11-18 09:00:00,91399.12,91427.5,90826.33,91427.5,0.23383
2025-11-18 10:00:00,91435.83,91587.13,91263.16,91583.72,0.01756
2025-11-18 11:00:00,91582.59,91587.11,91267.07,91327.5,0.43735
2025-11-18 12:00:00,91566.2,91895.94,91129.39,91630.95,0.6271
2025-11-18 13:00:00,91627.6,91627.6,90987.51,91448.15,0.21217
2025-11-18 14:00:00,91484.52,92392.14,91181.39,91647.2,0.54697
2025-11-18 15:00:00,91369.57,92999.99,91066.65,92979.78,1.04759
2025-11-18 16:00:00,92949.71,93790.0,92555.25,93586.42,2.60063
2025-11-18 17:00:00,93684.42,93684.42,92895.91,93371.69,0.17991
2025-11-18 18:00:00,93496.54,93748.03,93171.69,93633.28,0.29035
2025-11-18 19:00:00,93531.14,93613.58,93024.28,93024.28,0.13781
2025-11-18 20:00:00,93261.87,93261.87,92636.07,92944.79,0.65569
2025-11-18 21:00:00,92944.08,92970.0,92469.29,92469.29,1.30451
2025-11-18 22:00:00,92469.37,93455.08,92469.32,93358.68,1.61717
2025-11-18 23:00:00,93044.33,93340.87,92722.48,92944.17,0.10862
2025-11-19 00:00:00,92730.02,92939.17,92082.61,92599.84,0.35778
2025-11-19 01:00:00,92596.42,92597.14,91836.23,92134.25,0.38445
